Index,Requirement,Ground Truth,Response,Equivalent
6910,"it is always true that either a table is brown, a train derails or the motorbike catches fire",G(motorbike_catches_fire | table_is_brown | train_derails),G(table_is_brown | train_derails | motorbike_catches_fire),True
6911,at any time journey_by flag or at some time lay_hold_of apple,F journey_by_flag | F lay_hold_of_apple,G journey_by_flag | F lay_hold_of_apple,False
6912,it is always the case that a train derails and the train has been launched,G(train_derails & train_has_been_launched),G(train_derails & train_has_been_launched),True
6913,"first, it will happen that both the table is brown and the escalator moves, and then, at some point a bridge closes",G!(escalator_moves & table_is_brown) | F(escalator_moves & table_is_brown & F bridge_closes),F (table_is_brown & escalator_moves) & F bridge_closes,False
6914,"Whenever neither get_help nor search the potted_plant holds, deliver the cat to the shelf eventually holds.",G(!(get_help & search_potted_plant) -> F deliver_cat_shelf),G (!(get_help | search_potted_plant) -> F deliver_cat_shelf),False
6915,at any time stop_by house until grab_hold pear,F stop_by_house U grab_hold_pear,G(stop_by_house U grab_hold_pear),False
6916,at any time go_to trash bin and collect pear,collect_pear & F go_to_trash_bin,G(go_to_trash_bin & collect_pear),False
6917,never drop orange and whenever get_close tree,G!drop_orange & F get_close_tree,G(!drop_orange & (get_close_tree -> X(!drop_orange))),False
6918,at some time get_to cup can infer that when possible going_to house,F get_to_cup -> F going_to_house,F (get_to_cup & (going_to_house -> get_to_cup)),False
6919,"If pickup the cell_phone ever holds, pickup the motorbike must have held beforehand.",F pickup_cell_phone -> (!pickup_cell_phone U (!pickup_cell_phone & pickup_motorbike)),G(pickup_cell_phone -> !pickup_cell_phone W pickup_motorbike),False
6920,whenever a table is brown or a car stops then at no time a sensor captures data or the escalator moves,G((car_stops | table_is_brown) -> G!(escalator_moves | sensor_captures_data)),G((table_is_brown | car_stops) -> G(!(sensor_captures_data | escalator_moves))),True
6921,"at house_1, pickup trash_can_4, and take it ot garbage_dump_3",F(house_1 & F(p_trash_can_4 & F(garbage_dump_3 & pd))),G(house_1 -> (p_trash_can_4 -> X(garbage_dump_3))),False
6922,"Deliver aid to the injured_victim must keep holding until, from some point on, go_home holds infinitely often.",deliver_aid_injured_victim U GF go_home,G (deliver_aid_injured_victim U (F G go_home)),False
6923,The system must always avoid staying away from the probable_debris.,G!avoid_probable_debris,G avoid_probable_debris,False
6925,"Whenever deliver_aid the injured_hostile holds, record flood holds as well.",G(deliver_aid_injured_hostile -> record_flood),G (deliver_aid_injured_hostile -> record_flood),True
6926,"Whenever get_help and change light_south red are equal, change light_south red and photo the cyclist on north_7th_street are equal as well.",G((change_light_south_red <-> get_help) -> (change_light_south_red <-> photo_cyclist_north_7th_street)),G((get_help <-> change_light_south_red) -> (change_light_south_red <-> photo_cyclist_north_7th_street)),True
6927,Continuously transport box 2 from store 4 to hall 8,GF(store_4 & F(p_box_2 & F(hall_8 & pd))),G (p_box_2 & store_4 -> X (p_box_2 & (p_box_2 U (p_box_2 & hall_8)))),False
6928,"Eventually go to parking lot 2, while ensuring that the delivery process (pd) never occurs",F parking_lot_2 & G!pd,F parking_lot_2 & G !pd,True
6929,Capture an image of landmark 6,F(landmark_6 & photo),F (photo & landmark_6),True
6930,Never go to street 5 as you pick up box 4 from house 2,G!street_5 & F(house_2 & p_box_4),G !(street_5 & p_box_4),False
6931,"every time the house is built and the train derails then forever, a bridge opens or the motorbike has started",G((house_is_built & train_derails) -> G(bridge_opens | motorbike_has_started)),G((house_is_built & train_derails) -> G(bridge_opens | motorbike_has_started)),True
6932,travel_to tree until whenever proceed_to tree,travel_to_tree U F proceed_to_tree,G(travel_to_tree U proceed_to_tree),False
6933,"after the brake is pressed and the bar is down, at any time both the sensor captures data and a motorbike falls down",G((bar_is_down & brake_is_pressed) -> G(motorbike_falls_down & sensor_captures_data)),G ( (brake_is_pressed & bar_is_down) -> G ( (sensor_captures_data & motorbike_falls_down) ) ),True
6934,"finally, a table is old or the bar has to be repaired and, finally, the escalator moves or a manager collect claims afterwards",G!(bar_has_to_be_repaired | table_is_old) | F((bar_has_to_be_repaired | table_is_old) & F(escalator_moves | manager_collect_claims)),F (table_is_old | bar_has_to_be_repaired) & F (escalator_moves | X manager_collect_claims),False
6935,"when advance_to tree , when possible journey_by flag",advance_to_tree -> F journey_by_flag,G(advance_to_tree -> (journey_by_flag | X(!journey_by_flag & advance_to_tree))),False
6936,move to the green_room without using the yellow_room,F green_room & G!yellow_room,F green_room & G (!green_room -> !yellow_room),False
6937,"If get_help ever holds, record the pedestrian on southwest_4th_street must have held beforehand.",F get_help -> (!get_help U (!get_help & record_pedestrian_southwest_4th_street)),G(get_help -> !record_pedestrian_southwest_4th_street W get_help),False
6938,at the green_room via the blue_room,F(blue_room & F green_room),F (blue_room & X green_room),False
6939,always when the semaphore is yellow and the train is crossing then at some point the car enters or the escalator speeds up,G((semaphore_is_yellow & train_is_crossing) -> F(car_enters | escalator_speeds_up)),G ((semaphore_is_yellow & train_is_crossing) -> F (car_enters | escalator_speeds_up)),True
6940,"If avoid the inactive gas_leak holds, then in the next step record flood persists until taking a picture of gas_leak holds, or else record flood holds forever.",avoid_inactive_gas_leak -> X((record_flood U photo_gas_leak) | G record_flood),avoid_inactive_gas_leak -> X (record_flood U photo_gas_leak) | G record_flood,False
6941,never drop apple or whenever reach flag,G!drop_apple | F reach_flag,G(!drop_apple | (reach_flag -> G(!drop_apple))),False
6942,drop orange means that repeatedly go_to pear,drop_orange -> GF go_to_pear,G (drop_orange <-> G F go_to_pear),False
6943,move toward either the yellow or red_room then into the blue_room,F((red_room | yellow_room) & F blue_room),F ( (yellow_room | red_room) & X F blue_room ),False
6944,"Collect docuent 1 from office 3 and take it to street 2, where you stay permanently",F(office_3 & F(p_document_1 & F(street_2 & G street_2))),F (office_3 & p_document_1) & F (street_2 & G street_2),False
6945,when possible get_close tree or never drop pear,F get_close_tree | G!drop_pear,G (get_close_tree | !drop_pear),False
6946,Avoid entering street_3 while ensuring you reach building_4,G!street_3 & F building_4,G(!street_3) & F(building_4),True
6947,Stay away from room_2 until you collect bottle_4 from kitchen_1 and deliver it to table_4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),G(!room_2 U (kitchen_1 & p_bottle_4 & table_4)),False
6948,a constructor instantiate objects involves that always when the engine starts then it is going to happen that the train has arrived,G(constructor_instantiate_objects -> G(engine_starts -> F train_has_arrived)),G(engine_starts -> F(train_has_arrived)),False
6949,acquire apple until at any time make_contact_with house,acquire_apple U F make_contact_with_house,acquire_apple U make_contact_with_house,False
6950,"first, it will happen that the constructor creates instances and the train has been launched, and then, at a certain moment the train is crossing or the motorbike has stopped",G!(constructor_creates_instances & train_has_been_launched) | F(constructor_creates_instances & train_has_been_launched & F(motorbike_has_stopped | train_is_crossing)),F (constructor_creates_instances & train_has_been_launched & F (train_is_crossing | motorbike_has_stopped)),False
6951,"If change light_south yellow ever holds, record the collision on southwest_6th_avenue must have held beforehand.",F change_light_south_yellow -> (!change_light_south_yellow U (!change_light_south_yellow & record_collision_southwest_6th_avenue)),G(change_light_south_yellow -> !F(record_collision_southwest_6th_avenue)),False
6952,in the future the brake is released or a train is crossing after the motorbike is driven or the bridge closes,G((bridge_closes | motorbike_is_driven) -> F(brake_is_released | train_is_crossing)),F (brake_is_released | (X (motorbike_is_driven | bridge_closes) U train_is_crossing)),False
6953,every time either the engine stops or the car enters then it is always the case that the engine breaks or the semaphore is yellow,G((car_enters | engine_stops) -> G(engine_breaks | semaphore_is_yellow)),G ((engine_stops | car_enters) -> G (engine_breaks | semaphore_is_yellow)),True
6954,Ensure area 5 is visited repeatedly over time,GF area_5,G F area_5,True
6955,move_to tree and always hold_onto orange,move_to_tree & G hold_onto_orange,F move_to_tree & G hold_onto_orange,False
6956,"if either an elevator falls or a train derails then eventually, the house is built or a motorbike falls down",G((elevator_falls | train_derails) -> F(house_is_built | motorbike_falls_down)),(elevator_falls | train_derails) -> F (house_is_built | motorbike_falls_down),False
6957,Stay in locality 6 until you transport package 3 from store 8 to house 5,locality_6 U (store_8 & F(p_package_3 & F(house_5 & pd))),locality_6 U (p_package_3 & store_8 & house_5),False
6958,"finally, both the escalator is blocked and the semaphore is yellow",F(escalator_is_blocked & semaphore_is_yellow),F (escalator_is_blocked & semaphore_is_yellow),True
6959,"first, it is going to happen that the motorbike has started and a semaphore is yellow, and then, it is going to happen that both the car enters and the table is brown",G!(motorbike_has_started & semaphore_is_yellow) | F(motorbike_has_started & semaphore_is_yellow & F(car_enters & table_is_brown)),F (motorbike_has_started & semaphore_is_yellow) & F (car_enters & table_is_brown),False
6960,when possible journey_by flag or never drop orange,F journey_by_flag | G!drop_orange,G(journey_by_flag | !drop_orange),False
6961,"Photograph the cyclist on southeast_3rd_street and get_help never coincide, yet one of them is always true.",G!(get_help & photo_cyclist_southeast_3rd_street) & G(get_help | photo_cyclist_southeast_3rd_street),G((!get_help & photo_cyclist_southeast_3rd_street) | (get_help & !photo_cyclist_southeast_3rd_street)),True
6962,at some point both the bar has to be repaired and the table has been moved,F(bar_has_to_be_repaired & table_has_been_moved),F (bar_has_to_be_repaired & table_has_been_moved),True
6963,move to green_room,F green_room,F green_room,True
6964,forever have apple and at any time visit flag,G have_apple & F visit_flag,G have_apple & G F visit_flag,False
6965,under no condition both the bar is down and the train has been launched after a motorbike falls down and a semaphore is red,G((motorbike_falls_down & semaphore_is_red) -> G!(bar_is_down & train_has_been_launched)),G !((motorbike_falls_down & semaphore_is_red) -> F (bar_is_down & train_has_been_launched)),False
