Index,Requirement,Ground Truth,Response,Equivalent
5985,"Whenever get_help holds, change light_north yellow holds exactly three steps later.",G(get_help -> XXX change_light_north_yellow),G(get_help -> X X X change_light_north_yellow),True
5986,when possible go_by waste basket and secure apple,secure_apple & F go_by_waste_basket,F(go_by_waste_basket & secure_apple),False
5987,"always, either the motorbike falls down, the bar is down or a semaphore is yellow",G(bar_is_down | motorbike_falls_down | semaphore_is_yellow),G(motorbike_falls_down | bar_is_down | semaphore_is_yellow),True
5988,Every get_help is directly followed by picking up the cup in the next step.,G(get_help -> X pickup_cup),G(get_help -> X pickup_cup),True
5989,whenever go_to trash receptacle or never let_go orange,F go_to_trash_receptacle | G!let_go_orange,G(go_to_trash_receptacle | G(!let_go_orange)),False
5990,"Either idle happens infinitely often, or get_help happens in the next step.",GF idle | X get_help,GF idle | X get_help,True
5991,"Once photo the pedestrian on southeast_1st_avenue has occurred, change light_west green will never occur again.",G(photo_pedestrian_southeast_1st_avenue -> XG!change_light_west_green),G(photo_pedestrian_southeast_1st_avenue -> G(!change_light_west_green)),False
5992,if the brake is released and the bar has to be repaired then in any case a motorbike falls down and the table has been moved,G((bar_has_to_be_repaired & brake_is_released) -> G(motorbike_falls_down & table_has_been_moved)),(brake_is_released & bar_has_to_be_repaired) -> G(motorbike_falls_down & table_has_been_moved),False
5993,Ensure you capture a photo of statue_6 and afterward proceed to bench_4 and stay,F(photo & statue_6 & F(bench_4 & G bench_4)),F((photo & statue_6) & F(bench_4 & G bench_4)),True
5994,take_to tree or acquire apple,acquire_apple | take_to_tree,take_to_tree | acquire_apple,True
5996,This controller must eventually change light_south yellow and change light_east red.,F(change_light_east_red & change_light_south_yellow),F(change_light_south_yellow & change_light_east_red),True
5997,if either the manager handles requests or the table is old then it is always true that a table is brown and a car starts,G((manager_handles_requests | table_is_old) -> G(car_starts & table_is_brown)),(manager_handles_requests | table_is_old) -> G(table_is_brown & car_starts),False
5998,if either the brake is released or the escalator is blocked then all the time a train stops and a sensor gathers information,G((brake_is_released | escalator_is_blocked) -> G(sensor_gathers_information & train_stops)),(brake_is_released | escalator_is_blocked) -> G(train_stops & sensor_gathers_information),False
5999,Do not at park_5 before reaching intersection_4,!park_5 U intersection_4,(!park_5) U intersection_4,True
6000,Take a photo of the car on east_1st_street holds at all times.,G photo_car_east_1st_street,G(photo_car_east_1st_street),True
6001,if the semaphore is yellow then it is always the case that either a constructor creates instances or a house is built,G(semaphore_is_yellow -> G(constructor_creates_instances | house_is_built)),semaphore_is_yellow -> G(constructor_creates_instances | house_is_built),False
6002,every time a train is crossing and the manager collect claims then it never happens that both a manager collect claims and the bridge closes,G((manager_collect_claims & train_is_crossing) -> G!(bridge_closes & manager_collect_claims)),G((train_is_crossing & manager_collect_claims) -> G(!(manager_collect_claims & bridge_closes))),True
6003,when possible get pear or always hold_onto orange,F get_pear | G hold_onto_orange,G(get_pear | G hold_onto_orange),False
6004,Avoid entering house_1,G!house_1,G(!house_1),True
6005,never let_go orange until at some time make_way_for tree,G!let_go_orange U F make_way_for_tree,!let_go_orange U make_way_for_tree,False
6006,"Call for help should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),"G(F[0,2] get_help)",False
6007,"when whenever get orange , at some time go_to house",F get_orange -> F go_to_house,G(get_orange -> F go_to_house),False
6008,at some time make_your_way flag until hold pear,F make_your_way_flag U hold_pear,F(make_your_way_flag U hold_pear),False
6009,Either pickup the person or idle happens infinitely often.,GF pickup_person | GF idle,GF(pickup_person | idle),True
6010,"it is going to happen that either the bar has to be repaired or a table is old and, at some point either an elevator is blocked or the house is open afterwards",G!(bar_has_to_be_repaired | table_is_old) | F((bar_has_to_be_repaired | table_is_old) & F(elevator_is_blocked | house_is_open)),F((bar_has_to_be_repaired | table_is_old) & F(elevator_is_blocked | X house_is_open)),False
6011,"Photograph the collision on north_6th_avenue must hold until geting help does, or else photo the collision on north_6th_avenue holds forever.",(photo_collision_north_6th_avenue U get_help) | G photo_collision_north_6th_avenue,(photo_collision_north_6th_avenue U get_help) | G photo_collision_north_6th_avenue,True
6012,"after either the table is old or the car starts, every time the brake is pressed and the bar is down",G((car_starts | table_is_old) -> G(bar_is_down & brake_is_pressed)),F((table_is_old | car_starts) & G((brake_is_pressed & bar_is_down))),False
6013,Stay in area_5,G area_5,G area_5,True
6014,don't let_go pear and at some time stop_by house,!let_go_pear & F stop_by_house,(!let_go_pear) & F stop_by_house,True
6015,"at some point a sensor gathers information and, in the future either a constructor creates instances or the elevator is blocked afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(constructor_creates_instances | elevator_is_blocked)),F(sensor_gathers_information & F(constructor_creates_instances | X elevator_is_blocked)),False
6016,"If record the person on southwest_6th_avenue holds and change light_north red holds next, then get_help holds in the step after that.",G((record_person_southwest_6th_avenue & X change_light_north_red) -> XX get_help),(record_person_southwest_6th_avenue & X change_light_north_red) -> XX get_help,False
6017,forever touch flag or when possible show_yourself_near house,G touch_flag | F show_yourself_near_house,G(touch_flag | F show_yourself_near_house),False
6018,The robot must Please record the pedestrian on southeast_7th_avenue and then change light_west yellow.,record_pedestrian_southeast_7th_avenue U change_light_west_yellow,F(record_pedestrian_southeast_7th_avenue & F change_light_west_yellow),False
6019,"Globally, it is not the case that both pickup the baseball_bat and pickup the refrigerator hold simultaneously.",G!(pickup_baseball_bat & pickup_refrigerator),G(!(pickup_baseball_bat & pickup_refrigerator)),True
6020,"Whenever pickup the skateboard holds, from the next step onwards search the kite will eventually hold.",G(pickup_skateboard -> XF search_kite),G(pickup_skateboard -> X F search_kite),True
6021,Do not go to park 5 before reaching intersection 4,!park_5 U intersection_4,(!park_5) U intersection_4,True
6022,"Whenever get_help holds, record injured_rescuer holds as well.",G(get_help -> record_injured_rescuer),G(get_help -> record_injured_rescuer),True
6023,This controller must always maintain both change light_east green and get_help.,G(change_light_east_green & get_help),G(change_light_east_green & get_help),True
6024,Avoid going to street_4 as you deliver package_8 from store_7 to house_2,G!street_4 & F(store_7 & F(p_package_8 & F(house_2 & pd))),G(!(street_4 & p_package_8)),False
6025,"Once get_help has occurred, change light_south green will never occur again.",G(get_help -> XG!change_light_south_green),G(get_help -> G(!change_light_south_green)),False
6026,"first, it will happen that both the manager handles requests and a motorbike falls down, and then, it is going to happen that both a manager collect claims and a sensor captures data",G!(manager_handles_requests & motorbike_falls_down) | F(manager_handles_requests & motorbike_falls_down & F(manager_collect_claims & sensor_captures_data)),F((manager_handles_requests & motorbike_falls_down) & F(manager_collect_claims & sensor_captures_data)),False
6027,"Globally, it is not the case that both get_help and idle holding simultaneously.",G!(get_help & idle),G(!(get_help & idle)),True
6028,every time either the car stops or a table has been moved then at a certain moment the elevator is blocked and a train derails,G((car_stops | table_has_been_moved) -> F(elevator_is_blocked & train_derails)),G((car_stops | table_has_been_moved) -> F(elevator_is_blocked & train_derails)),True
6029,it will not happen that a train has arrived and together a train derails and the sensor gathers information,G!(sensor_gathers_information & train_derails & train_has_arrived),!(train_has_arrived & (train_derails & sensor_gathers_information)),False
6030,"every time the car enters or the brake is released then never, both the semaphore is red and the bar is up",G((brake_is_released | car_enters) -> G!(bar_is_up & semaphore_is_red)),G((car_enters | brake_is_released) -> G(!(semaphore_is_red & bar_is_up))),True
6031,Stay in building 2 until you reach path 3,building_2 U path_3,building_2 U path_3,True
6032,at any time show_yourself_near house and take apple,take_apple & F show_yourself_near_house,G(show_yourself_near_house & take_apple),False
6033,"it will not happen that either the escalator speeds up, the bar is down or a bridge closes",G!(bar_is_down | bridge_closes | escalator_speeds_up),!(escalator_speeds_up | bar_is_down | bridge_closes),False
6034,"first, at some point the elevator is open and the manager collect claims, and then, sooner or later the brake is pressed or a bridge closes",G!(elevator_is_open & manager_collect_claims) | F(elevator_is_open & manager_collect_claims & F(brake_is_pressed | bridge_closes)),F((elevator_is_open & manager_collect_claims) & F(brake_is_pressed | bridge_closes)),False
6035,whenever a train has arrived then at a certain moment the semaphore is yellow,G(train_has_arrived -> F semaphore_is_yellow),G(train_has_arrived -> F semaphore_is_yellow),True
6036,every time the train derails then at some point in time both the table is old and a table has been moved,G(train_derails -> F(table_has_been_moved & table_is_old)),G(train_derails -> F(table_is_old & table_has_been_moved)),True
6037,at some point in time the bar is down or the train has arrived,F(bar_is_down | train_has_arrived),F(bar_is_down | train_has_arrived),True
6038,"Once deliver_aid the injured_hostile has occurred, go_home will never occur again.",G(deliver_aid_injured_hostile -> XG!go_home),G(deliver_aid_injured_hostile -> G(!go_home)),False
6039,"never, an elevator is open, the escalator is blocked and the bar is up",G!(bar_is_up & elevator_is_open & escalator_is_blocked),G!(elevator_is_open & escalator_is_blocked & bar_is_up),True
6040,"if when possible proceed_to flag , acquire apple",F proceed_to_flag -> acquire_apple,G(proceed_to_flag -> F acquire_apple),False
6041,"after a sensor captures data or the brake is released, in any case either the brake is pressed or an elevator is blocked",G((brake_is_released | sensor_captures_data) -> G(brake_is_pressed | elevator_is_blocked)),G((sensor_captures_data | brake_is_released) -> (brake_is_pressed | elevator_is_blocked)),False
6042,"after both the semaphore is green and the elevator is blocked, at some point in time an elevator falls or the elevator is open",G((elevator_is_blocked & semaphore_is_green) -> F(elevator_falls | elevator_is_open)),F((semaphore_is_green & elevator_is_blocked) -> F(elevator_falls | elevator_is_open)),False
