Index,Requirement,Ground Truth,Response,Equivalent
9093,it is always the case that both the bar has to be repaired and a bridge opens after the train stops and a sensor gathers information,G((sensor_gathers_information & train_stops) -> G(bar_has_to_be_repaired & bridge_opens)),G(bar_has_to_be_repaired & F(train_stops & F(bridge_opens & sensor_gathers_information))),False
9094,Take a picture of building_4 and then at parking_lot_2 and stay there,F(building_4 & photo & F(parking_lot_2 & G parking_lot_2)),G (photo & building_4) -> (F (photo & parking_lot_2) & G (parking_lot_2)),False
9095,venture_towards house or go_by waste bin,go_by_waste_bin | venture_towards_house,venture_towards_house | go_by_waste_bin,True
9096,repeatedly make_way_to house and at any time journey_to tree,GF make_way_to_house & F journey_to_tree,G F make_way_to_house & G journey_to_tree,False
9097,"The system must Eventually, both deliver_aid the safe_victim and photo gas_leak hold simultaneously.",F(deliver_aid_safe_victim & photo_gas_leak),F (deliver_aid_safe_victim & photo_gas_leak),True
9098,if the motorbike has started or the escalator speeds up then it is always the case that the bridge opens and the constructor creates instances,G((escalator_speeds_up | motorbike_has_started) -> G(bridge_opens & constructor_creates_instances)),(motorbike_has_started | escalator_speeds_up) -> G(bridge_opens & constructor_creates_instances),False
9099,if either a semaphore is broken or a train has arrived then it is always the case that both the engine stops and a bridge opens,G((semaphore_is_broken | train_has_arrived) -> G(bridge_opens & engine_stops)),((semaphore_is_broken | train_has_arrived) -> G(engine_stops & bridge_opens)),False
9100,Stay out of building_1 until you get to street_4.,!building_1 U street_4,G (!building_1 U street_4),False
9101,Request assistance holds at all times.,G get_help,G get_help,True
9102,it is always the case that either the motorbike has started or the escalator speeds up after a semaphore is yellow,G(semaphore_is_yellow -> G(escalator_speeds_up | motorbike_has_started)),G(motorbike_has_started | (semaphore_is_yellow U escalator_speeds_up)),False
9103,whenever the train is crossing and the manager collect claims then at no time a motorbike catches fire and a bridge opens,G((manager_collect_claims & train_is_crossing) -> G!(bridge_opens & motorbike_catches_fire)),G((train_is_crossing & manager_collect_claims) -> G(!(motorbike_catches_fire & bridge_opens))),True
9104,never let_go or whenever go_to tree,G!let_go | F go_to_tree,G(!let_go | (go_to_tree -> F go_to_tree)),False
9105,always stay or forever hold_on pear,G stay | G hold_on_pear,G(stay | G hold_on_pear),False
9106,do not let_go pear or at any time withdraw pear,!let_go_pear | F withdraw_pear,!let_go_pear | G!withdraw_pear,False
9107,never drop apple and never drop apple,G!drop_apple,G!drop_apple & G!drop_apple,True
9108,"Record the jaywalker on west_10th_avenue should always hold, with at most a two-step grace period for recovery.",!G!(record_jaywalker_west_10th_avenue & X record_jaywalker_west_10th_avenue),G(record_jaywalker_west_10th_avenue | X(record_jaywalker_west_10th_avenue | X record_jaywalker_west_10th_avenue)),False
9109,"Request assistance must keep holding until, from some point on, record the pedestrian on northwest_7th_street holds infinitely often.",get_help U GF record_pedestrian_northwest_7th_street,G (get_help U (F G F record_pedestrian_northwest_7th_street)),True
9110,at any time seize orange means that when possible go_to tree,F seize_orange -> F go_to_tree,G(seize_orange -> (F go_to_tree | !F go_to_tree)),False
9111,at some time present_at flag until venture_towards house,F present_at_flag U venture_towards_house,F (present_at_flag U venture_towards_house),False
9112,Either record the motorcycle on east_8th_street or change light_west yellow happens infinitely often.,GF record_motorcycle_east_8th_street | GF change_light_west_yellow,G F (record_motorcycle_east_8th_street | change_light_west_yellow),True
9113,"sooner or later either the car starts or the train derails and, in the future the table is old or the bar has to be repaired afterwards",G!(car_starts | train_derails) | F((car_starts | train_derails) & F(bar_has_to_be_repaired | table_is_old)),F (car_starts | train_derails) & F (table_is_old | bar_has_to_be_repaired),False
9114,"Find the banana must hold until pickuping the bench does, or else search the banana holds forever.",(search_banana U pickup_bench) | G search_banana,G (F search_banana | (F search_banana U pickup_bench)),False
9115,"always, both the train has been launched and the bar is closing after either the semaphore is green or a house collapses",G((house_collapses | semaphore_is_green) -> G(bar_is_closing & train_has_been_launched)),G(train_has_been_launched & F((semaphore_is_green | house_collapses) -> bar_is_closing)),False
9116,at any time visit flag and do not let_go pear,!let_go_pear & F visit_flag,G(visit_flag & !let_go_pear),False
9117,never drop pear means that at any time go_to flag,G!drop_pear -> F go_to_flag,G(!drop_pear -> G(go_to_flag)),False
9118,"first, finally, a sensor gathers information, and then, at some point the manager handles requests or a manager collect claims",G!sensor_gathers_information | F(sensor_gathers_information & F(manager_collect_claims | manager_handles_requests)),G(sensor_gathers_information -> F(manager_handles_requests | manager_collect_claims)),False
9119,"If photo the cyclist on southwest_5th_avenue holds and get_help holds next, then photo the pedestrian on south_5th_avenue holds in the step after that.",G((photo_cyclist_southwest_5th_avenue & X get_help) -> XX photo_pedestrian_south_5th_avenue),(photo_cyclist_southwest_5th_avenue & X get_help) -> XX photo_pedestrian_south_5th_avenue,False
9120,always hold_onto orange or at any time get_hold_of orange,G hold_onto_orange | F get_hold_of_orange,G(hold_onto_orange | F get_hold_of_orange),False
9121,You must Please communicate the injured_victim and then communicate the safe_hostile.,communicate_injured_victim U communicate_safe_hostile,F (communicate_injured_victim & F (communicate_safe_hostile & !communicate_injured_victim)),False
9122,"Globally, it is not the case that both go_home and avoid the inactive_fire_source hold simultaneously.",G!(avoid_inactive_fire_source & go_home),G!(go_home & avoid_inactive_fire_source),True
9123,"Whenever photo the motorcycle on southeast_3rd_street holds, from the next step onwards change light_east yellow will eventually hold.",G(photo_motorcycle_southeast_3rd_street -> XF change_light_east_yellow),G(photo_motorcycle_southeast_3rd_street -> X F change_light_east_yellow),True
9124,Stay away from intersection 4 until you reach street 5,!intersection_4 U street_5,G (!intersection_4 U street_5),False
9125,"Whenever change light_south yellow holds, get_help holds as well.",G(change_light_south_yellow -> get_help),G(change_light_south_yellow -> get_help),True
9126,The system must always maintain both deliver_aid the injured_hostile and deliver_aid the safe_hostile.,G(deliver_aid_injured_hostile & deliver_aid_safe_hostile),G (deliver_aid_injured_hostile & deliver_aid_safe_hostile),True
9127,"after a house is built and a train derails, at any time either the manager collect claims or a sensor gathers information",G((house_is_built & train_derails) -> G(manager_collect_claims | sensor_gathers_information)),G((house_is_built & train_derails) -> G(manager_collect_claims | sensor_gathers_information)),True
9128,"Once pickup the refrigerator has occurred, search the tie will never occur again.",G(pickup_refrigerator -> XG!search_tie),G(pickup_refrigerator -> G(!search_tie)),False
9129,"first, at some point in time both the bar has to be repaired and the sensor retrieves data, and then, it is going to happen that the bar has to be repaired and the car stops",G!(bar_has_to_be_repaired & sensor_retrieves_data) | F(bar_has_to_be_repaired & sensor_retrieves_data & F(bar_has_to_be_repaired & car_stops)),F (bar_has_to_be_repaired & sensor_retrieves_data) & F (bar_has_to_be_repaired & car_stops),False
9130,Deliver the hot_dog to the shelf and idle aring mutually exclusive at all times.,G!(deliver_hot_dog_shelf & idle),G(!(idle & deliver_hot_dog_shelf)),True
9131,"after either a motorbike is driven or a house is built, finally, a sensor captures data and the motorbike has started",G((house_is_built | motorbike_is_driven) -> F(motorbike_has_started & sensor_captures_data)),G((motorbike_is_driven | house_is_built) -> F(sensor_captures_data & motorbike_has_started)),True
9132,"under no circumstances the motorbike has stopped, a semaphore is broken and a table has been moved",G!(motorbike_has_stopped & semaphore_is_broken & table_has_been_moved),G!((motorbike_has_stopped) & (semaphore_is_broken) & (table_has_been_moved)),True
9133,if either the table is brown or the car stops then it is never the case that both the train is crossing and the manager collect claims,G((car_stops | table_is_brown) -> G!(manager_collect_claims & train_is_crossing)),(table_is_brown | car_stops) -> G!(train_is_crossing & manager_collect_claims),False
9134,Be in park 1 and continue to stay there until you get to table 3,park_1 U table_3,park_1 U table_3,True
9135,approach tree and at some time go_by house,approach_tree & F go_by_house,approach_tree & F go_by_house,True
9136,under no condition the train has been launched or a semaphore is yellow or the brake is pressed,G!(brake_is_pressed | semaphore_is_yellow | train_has_been_launched),G!((train_has_been_launched | semaphore_is_yellow) | brake_is_pressed),True
9137,"in the future both the manager collect claims and a semaphore is broken and, at a certain moment either the bar is down or a motorbike falls down afterwards",G!(manager_collect_claims & semaphore_is_broken) | F(manager_collect_claims & semaphore_is_broken & F(bar_is_down | motorbike_falls_down)),F (manager_collect_claims & semaphore_is_broken & F (bar_is_down | motorbike_falls_down)),False
9138,"after the train has arrived, eventually, a train derails and a constructor instantiate objects",G(train_has_arrived -> F(constructor_instantiate_objects & train_derails)),G(train_has_arrived -> F(train_derails & constructor_instantiate_objects)),True
9139,it will happen that an elevator is open or the table is brown,F(elevator_is_open | table_is_brown),F (elevator_is_open | table_is_brown),True
9140,"Keep capturing images of locality_7, and avoid going to park_3 at all times",GF(locality_7 & photo) & G!park_3,G(locality_7 & photo & !park_3),False
9141,"Once communicate the injured_victim has occurred, photo unsafe_civilian will never occur again.",G(communicate_injured_victim -> XG!photo_unsafe_civilian),G(communicate_injured_victim -> G!photo_unsafe_civilian),False
9142,"it never happens that the engine breaks, the engine stops and an elevator is blocked",G!(elevator_is_blocked & engine_breaks & engine_stops),G!((engine_breaks & engine_stops) & elevator_is_blocked),True
9143,"if whenever journey_to tree , gather apple",F journey_to_tree -> gather_apple,G(journey_to_tree -> gather_apple),False
9144,all the time either the bridge closes or the bridge opens after either a sensor captures data or the brake is released,G((brake_is_released | sensor_captures_data) -> G(bridge_closes | bridge_opens)),G (bridge_closes | (F (sensor_captures_data | brake_is_released) -> X bridge_opens)),False
