Index,Requirement,Ground Truth,Response,Equivalent
8025,travel_to tree until at any time go_by flag,travel_to_tree U F go_by_flag,travel_to_tree U go_by_flag,False
8026,move_towards trash can or go_to bucket,go_to_bucket | move_towards_trash_can,G(go_to_bucket | move_towards_trash_can),False
8027,forever touch flag or at any time contact house,G touch_flag | F contact_house,G(touch_flag | contact_house),False
8028,"If pickup the sports_ball ever holds, pickup the giraffe must have held beforehand.",F pickup_sports_ball -> (!pickup_sports_ball U (pickup_giraffe & !pickup_sports_ball)),G(pickup_sports_ball -> !pickup_sports_ball R pickup_giraffe),False
8029,walk means that going_to tree,walk -> going_to_tree,G(walk <-> going_to_tree),False
8030,"The robot must eventually, avoid recording the jaywalker on south_7th_street.",F!record_jaywalker_south_7th_street,G(!record_jaywalker_south_7th_street),False
8031,it is never the case that a sensor captures data and together the bridge closes and the engine stops,G!(bridge_closes & engine_stops & sensor_captures_data),G!(sensor_captures_data & bridge_closes & engine_stops),True
8032,hold apple and hold_on_to pear,hold_apple & hold_on_to_pear,G(hold_apple & hold_on_to_pear),False
8033,"at some point a car enters or the bar has to be repaired and, at some point in time the constructor creates instances or the table is old afterwards",G!(bar_has_to_be_repaired | car_enters) | F((bar_has_to_be_repaired | car_enters) & F(constructor_creates_instances | table_is_old)),F((car_enters | bar_has_to_be_repaired) & F((constructor_creates_instances | table_is_old))),False
8034,"Eventually at house_3, pickup pass_2, and deliver it to office_2, while ensuring you do not enter street_5 before picking up pass_2",F(house_3 & F(p_pass_2 & F(office_2 & pd))) & (!street_5 U p_pass_2),F(house_3 & p_pass_2 & F(office_2 & G!((!p_pass_2) & street_5))),False
8035,if a semaphore is yellow or the engine stops then sooner or later the train has arrived,G((engine_stops | semaphore_is_yellow) -> F train_has_arrived),G((semaphore_is_yellow | engine_stops) -> F(train_has_arrived)),True
8036,"Ensure you transport box 1 from store 6 to house 9, and afterward, go to intersection 5 and stay there indefinitely",F(store_6 & F(p_box_1 & F(house_9 & pd))) & F(intersection_5 & G intersection_5),G(!pd | F(pd & store_6 & p_box_1 & F(house_9 & p_box_1 & F(intersection_5 & G(intersection_5))))),False
8037,"Refrain from visiting street_4 until you have reached intersection_6, after which you must transition to and stay in street_4",(!street_4 U intersection_6) & FG street_4,(!street_4 U intersection_6) & G(intersection_6 -> (street_4 & G(street_4))),False
8038,"first, sooner or later the constructor instantiate objects and an elevator rises, and then, finally, a train has arrived",G!(constructor_instantiate_objects & elevator_rises) | F(constructor_instantiate_objects & elevator_rises & F train_has_arrived),!(constructor_instantiate_objects & elevator_rises) | F((constructor_instantiate_objects & elevator_rises) & F(train_has_arrived)),False
8039,grip apple and keep apple,grip_apple & keep_apple,G(grip_apple & keep_apple),False
8040,Staying in street 8 forever,G street_8,G street_8,True
8041,"Get help must keep holding until, from some point on, change light_east red holds infinitely often.",get_help U GF change_light_east_red,get_help U (G F change_light_east_red),True
8042,if both an elevator rises and the escalator moves then at a certain moment the elevator rises or an elevator falls,G((elevator_rises & escalator_moves) -> F(elevator_falls | elevator_rises)),G((elevator_rises & escalator_moves) -> F(elevator_rises | elevator_falls)),True
8043,"after the engine stops and the bar is up, all the time either the car stops or the bar has to be repaired",G((bar_is_up & engine_stops) -> G(bar_has_to_be_repaired | car_stops)),G((engine_stops & bar_is_up) -> G(car_stops | bar_has_to_be_repaired)),True
8044,Always be in locality_5 as you take package_5 from office_3 to office_6,G locality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd))),G((p_package_5 & office_3) -> (locality_5 U (p_package_5 & office_6))),False
8045,"At every step, photo unstable_beam equals the value of deliver_aid the injured_hostile in the next step.",G(photo_unstable_beam <-> X deliver_aid_injured_hostile),G(photo_unstable_beam <-> X deliver_aid_injured_hostile),True
8046,Every pickup the cup is directly followed by remaining still in the next step.,G(pickup_cup -> X idle),G(pickup_cup -> X idle),True
8047,Visit parking_lot_2 and grab dish_2,F(p_dish_2 & parking_lot_2),F(parking_lot_2 & F(p_dish_2)),False
8048,at the yellow_room via the blue_room,F(blue_room & F yellow_room),G(yellow_room -> F(blue_room)),False
8049,"If deliver the oven to the loading_dock happens infinitely often, then so does pickup the carrot.",GF deliver_oven_loading_dock -> GF pickup_carrot,G F deliver_oven_loading_dock -> G F pickup_carrot,True
8050,"never, either an elevator rises or the bar is up",G!(bar_is_up | elevator_rises),G!((elevator_rises) | (bar_is_up)),True
8051,it is always true that either the car starts or the car stops,G(car_starts | car_stops),G(car_starts | car_stops),True
8052,"every time a constructor creates instances or a motorbike falls down then eventually, a motorbike has stopped or a house is built",G((constructor_creates_instances | motorbike_falls_down) -> F(house_is_built | motorbike_has_stopped)),G((constructor_creates_instances | motorbike_falls_down) -> F(motorbike_has_stopped | house_is_built)),True
8053,"If record the person on south_7th_street holds, then in the next step photo the motorcycle on north_1st_avenue persists until change light_east yellow holds, or else photo the motorcycle on north_1st_avenue holds forever.",record_person_south_7th_street -> X((photo_motorcycle_north_1st_avenue U change_light_east_yellow) | G photo_motorcycle_north_1st_avenue),G(record_person_south_7th_street -> X(photo_motorcycle_north_1st_avenue U change_light_east_yellow | G(photo_motorcycle_north_1st_avenue))),False
8054,Always stay in area 2 while repeatedly going to building 8 to take pictures,G area_2 & GF(building_8 & photo),G(area_2 & F(building_8 & photo)),True
8055,it should not happen that a table has been moved and the escalator speeds up,G!(escalator_speeds_up & table_has_been_moved),G(!(table_has_been_moved & escalator_speeds_up)),True
8056,"Whenever record the pedestrian on northwest_9th_street holds, get_help holds exactly three steps later.",G(record_pedestrian_northwest_9th_street -> XXX get_help),G(record_pedestrian_northwest_9th_street -> X(X(X(get_help)))),True
8057,take_to trash can and at any time travel_to flag,take_to_trash_can & F travel_to_flag,G(take_to_trash_can) & G(travel_to_flag),False
8058,"forever, either the car starts, the table is brown or the house is built",G(car_starts | house_is_built | table_is_brown),G(car_starts | table_is_brown | house_is_built),True
8059,Every search the bear is directly followed by geting help in the next step.,G(search_bear -> X get_help),G(search_bear -> X get_help),True
8060,at some time got_to house or never drop orange,F got_to_house | G!drop_orange,F(got_to_house | G(!drop_orange)),False
8061,forever hold_onto orange or repeatedly go_to waste basket,G hold_onto_orange | GF go_to_waste_basket,G(hold_onto_orange | F(go_to_waste_basket & F(!go_to_waste_basket & F(go_to_waste_basket)))),False
8062,"Once get_help has occurred, record the pedestrian on northeast_10th_street will never occur again.",G(get_help -> XG!record_pedestrian_northeast_10th_street),G(get_help -> G(!record_pedestrian_northeast_10th_street)),False
8063,"after the sensor retrieves data and the engine breaks, forever, both the manager collect claims and the escalator is blocked",G((engine_breaks & sensor_retrieves_data) -> G(escalator_is_blocked & manager_collect_claims)),G((sensor_retrieves_data & engine_breaks) -> G(manager_collect_claims & escalator_is_blocked)),True
8064,"Take a picture of arch_2, then at park_8 and remain there permanently",F(arch_2 & photo & F(park_8 & G park_8)),F(photo & F(park_8 & G(park_8))),False
8065,secure apple or go_by waste bin,go_by_waste_bin | secure_apple,G(secure_apple | go_by_waste_bin),False
8066,repeatedly go_to apple trashcan and whenever clutch orange,GF go_to_apple_trashcan & F clutch_orange,G(go_to_apple_trashcan) & G(clutch_orange -> F(go_to_apple_trashcan)),False
8067,The robot must eventually change light_west green and record the vehicle on southwest_4th_avenue.,F(change_light_west_green & record_vehicle_southwest_4th_avenue),F(change_light_west_green & record_vehicle_southwest_4th_avenue),True
8068,"every time either the brake is pressed or an elevator is blocked then eternally, both a sensor captures data and a motorbike falls down",G((brake_is_pressed | elevator_is_blocked) -> G(motorbike_falls_down & sensor_captures_data)),G((brake_is_pressed | elevator_is_blocked) -> G(sensor_captures_data & motorbike_falls_down)),True
8069,if either a table is brown or the escalator speeds up then it is always true that the semaphore is broken and the house is built,G((escalator_speeds_up | table_is_brown) -> G(house_is_built & semaphore_is_broken)),G((table_is_brown | escalator_speeds_up) -> G(semaphore_is_broken & house_is_built)),True
8070,Refrain from going to room_4 before you arrive at building_4,!room_4 U building_4,G(!room_4 U building_4),False
8071,Give aid to the safe_hostile holds at all times.,G deliver_aid_safe_hostile,G deliver_aid_safe_hostile,True
8072,"if the semaphore is yellow then always, either the sensor captures data or the train has been launched",G(semaphore_is_yellow -> G(sensor_captures_data | train_has_been_launched)),G(semaphore_is_yellow -> G(sensor_captures_data | train_has_been_launched)),True
8073,always the car stops and a constructor instantiate objects implies that under no condition the train is crossing and a manager collect claims,G((car_stops & constructor_instantiate_objects) -> G!(manager_collect_claims & train_is_crossing)),G((car_stops & constructor_instantiate_objects) -> G(!(train_is_crossing & manager_collect_claims))),True
8074,never drop apple or at any time going_to flag,G!drop_apple | F going_to_flag,G(!drop_apple) & G(!going_to_flag),False
8075,it will not happen that either the semaphore is green or a motorbike falls down after the bar is closing and an elevator is blocked,G((bar_is_closing & elevator_is_blocked) -> G!(motorbike_falls_down | semaphore_is_green)),G((bar_is_closing & elevator_is_blocked) -> G!((semaphore_is_green | motorbike_falls_down))),True
8076,at any time venture house or forever go_by trash can,F venture_house | G go_by_trash_can,G(venture_house | G(go_by_trash_can)),False
8077,Stay away from street_3 indefinitely,G!street_3,G! street_3,True
8078,"Request assistance should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X(get_help | X(get_help))),False
8079,"Return home must keep holding until, from some point on, deliver_aid the injured_rescuer holds infinitely often.",go_home U GF deliver_aid_injured_rescuer,go_home U (G F deliver_aid_injured_rescuer),True
8080,"when at any time going_to flag , at some time touch tree",F going_to_flag -> F touch_tree,G(going_to_flag -> F(touch_tree)),False
