Index,Requirement,Ground Truth,Response,Equivalent
4920,in the future both the train derails and the escalator moves after a train has arrived,G(train_has_arrived -> F(escalator_moves & train_derails)),G(train_has_arrived -> F(train_derails & escalator_moves)),True
4921,never let_go orange or when possible go_to peach,G!let_go_orange | F go_to_peach,G(!let_go_orange | F go_to_peach),False
4922,advance_to tree until whenever got_to house,advance_to_tree U F got_to_house,advance_to_tree U got_to_house,False
4923,"eventually, a sensor gathers information and, sooner or later a train has arrived afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F train_has_arrived),F(sensor_gathers_information & F(train_has_arrived)),False
4924,move_to trashcan or come_to tree,come_to_tree | move_to_trashcan,move_to_trashcan | come_to_tree,True
4925,forever move_around or at any time get pear,G move_around | F get_pear,G(move_around ) | F(get_pear ),True
4926,"If record the person on north_10th_avenue ever holds, change light_west green must have held beforehand.",F record_person_north_10th_avenue -> (!record_person_north_10th_avenue U (change_light_west_green & !record_person_north_10th_avenue)),!record_person_north_10th_avenue | F(record_person_north_10th_avenue & F(change_light_west_green)),False
4927,"Our agent must eventually, avoid requesting assistance.",F!get_help,F(G(!get_help )),False
4928,"it never happens that a house is built, the sensor gathers information and the bar has to be repaired",G!(bar_has_to_be_repaired & house_is_built & sensor_gathers_information),G(!(house_is_built & sensor_gathers_information & bar_has_to_be_repaired)),True
4929,snatch_up pear and grip apple,grip_apple & snatch_up_pear,G(snatch_up_pear & grip_apple),False
4930,"first, at some point in time either the engine breaks or the car enters, and then, at some point either an elevator is blocked or a house is open",G!(car_enters | engine_breaks) | F((car_enters | engine_breaks) & F(elevator_is_blocked | house_is_open)),!((engine_breaks | car_enters)) | F((engine_breaks | car_enters) & F(elevator_is_blocked | house_is_open)),False
4931,"as the elevator rises or an elevator is blocked, sooner or later the train has arrived",G((elevator_is_blocked | elevator_rises) -> F train_has_arrived),G((elevator_rises | elevator_is_blocked) -> F(train_has_arrived)),True
4932,"Pick up box 1 from store 6, deliver it to house 9, and then head to intersection 5 and stay there",F(store_6 & F(p_box_1 & F(house_9 & pd))) & F(intersection_5 & G intersection_5),F(p_box_1 & store_6 & F(pd & house_9 & F(G intersection_5))),False
4933,Stay away from street_4 until you arrive at intersection_6 and then proceed to and remain in street_4,(!street_4 U intersection_6) & FG street_4,(!street_4 U (intersection_6 & F(G street_4))),True
4934,"first, at some point in time the brake is pressed and the motorbike has stopped, and then, it is going to happen that the sensor gathers information",G!(brake_is_pressed & motorbike_has_stopped) | F(brake_is_pressed & motorbike_has_stopped & F sensor_gathers_information),! (brake_is_pressed & motorbike_has_stopped) | F ((brake_is_pressed & motorbike_has_stopped) & F (sensor_gathers_information)),False
4935,repeatedly go_to waste basket until at any time go_by flag,GF go_to_waste_basket U F go_by_flag,(go_to_waste_basket ) U (go_by_flag ),False
4936,move_to tree and put_in bin,move_to_tree & put_in_bin,F(move_to_tree & F put_in_bin),False
4937,Ensure you continuously stay in street 8,G street_8,G(street_8 ),True
4938,"Get help must keep holding until, from some point on, search the boat holds infinitely often.",get_help U GF search_boat,get_help U (G(F search_boat )),True
4939,"as a motorbike has stopped and the escalator moves, eventually, the brake is released or the engine breaks",G((escalator_moves & motorbike_has_stopped) -> F(brake_is_released | engine_breaks)),G((motorbike_has_stopped & escalator_moves) -> F(brake_is_released | engine_breaks)),True
4940,every time both the motorbike falls down and the escalator is blocked then every time either the car enters or the train has arrived,G((escalator_is_blocked & motorbike_falls_down) -> G(car_enters | train_has_arrived)),G((motorbike_falls_down & escalator_is_blocked) -> G(car_enters | train_has_arrived)),True
4941,Always stay in locality_7 as you take letter_1 from office_4 to house_1,G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G((p_letter_1 & office_4) -> (locality_7 U house_1)),False
4942,"At every step, record the pedestrian on west_3rd_avenue equals the value of photo the pedestrian on west_4th_street in the next step.",G(record_pedestrian_west_3rd_avenue <-> X photo_pedestrian_west_4th_street),G(record_pedestrian_west_3rd_avenue <-> X photo_pedestrian_west_4th_street),True
4943,Every search the giraffe is directly followed by remaining still in the next step.,G(search_giraffe -> X idle),G(search_giraffe -> X idle),True
4944,Ensure you reach statue_7 and photo,F(photo & statue_7),F(statue_7 & photo),True
4945,only go through yellow_rooms to get to blue_rooms,F(yellow_room & F blue_room),(!blue_room ) U (yellow_room ),False
4946,"If search the toothbrush happens infinitely often, then so does idle.",GF search_toothbrush -> GF idle,GF search_toothbrush -> GF idle,True
4947,it will not happen that the sensor captures data or a constructor creates instances,G!(constructor_creates_instances | sensor_captures_data),G(!(sensor_captures_data | constructor_creates_instances)),True
4948,"always, either the bar has to be repaired or an elevator falls",G(bar_has_to_be_repaired | elevator_falls),G(bar_has_to_be_repaired | elevator_falls),True
4949,every time either the house is open or a bridge closes then sooner or later the escalator speeds up or the bar has to be repaired,G((bridge_closes | house_is_open) -> F(bar_has_to_be_repaired | escalator_speeds_up)),G((house_is_open | bridge_closes) -> F(escalator_speeds_up | bar_has_to_be_repaired)),True
4950,"If get_help holds, then in the next step record the collision on north_3rd_avenue persists until recording the motorcycle on east_3rd_avenue holds, or else record the collision on north_3rd_avenue holds forever.",get_help -> X((record_collision_north_3rd_avenue U record_motorcycle_east_3rd_avenue) | G record_collision_north_3rd_avenue),G(get_help -> X(record_collision_north_3rd_avenue U record_motorcycle_east_3rd_avenue | G record_collision_north_3rd_avenue)),False
4951,Go to street 5 and then go to house 4,F(street_5 & F house_4),!street_5 | F(street_5 & F(house_4)),False
4952,at no time the train has been launched and a table is brown,G!(table_is_brown & train_has_been_launched),G(!(train_has_been_launched & table_is_brown)),True
4953,"Whenever get_help holds, photo the collision on west_6th_street holds exactly three steps later.",G(get_help -> XXX photo_collision_west_6th_street),G(get_help -> X(X(X(photo_collision_west_6th_street)))),True
4954,when possible move_near tree and drop pear,drop_pear & F move_near_tree,G(move_near_tree -> F(drop_pear)),False
4955,every time a motorbike is driven or a semaphore is broken or the table is old,G(motorbike_is_driven | semaphore_is_broken | table_is_old),G(motorbike_is_driven | semaphore_is_broken | table_is_old),True
4956,Every pickup the bottle is directly followed by search the sheep in the next step.,G(pickup_bottle -> X search_sheep),G(pickup_bottle -> X search_sheep),True
4957,at some time got_to house or never drop orange,F got_to_house | G!drop_orange,F got_to_house | G ! drop_orange,True
4959,"Once deliver the bottle to the shelf has occurred, search the handbag will never occur again.",G(deliver_bottle_shelf -> XG!search_handbag),G(deliver_bottle_shelf -> G(!search_handbag)),False
4960,"after both the train has been launched and the bar is closing, every time the brake is pressed and the bar is down",G((bar_is_closing & train_has_been_launched) -> G(bar_is_down & brake_is_pressed)),G((train_has_been_launched & bar_is_closing) -> G((brake_is_pressed & bar_is_down))),True
4961,Ensure you photograph monument_3 and afterward proceed to pathway_8 and stay there,F(monument_3 & photo & F(pathway_8 & G pathway_8)),! (photo & monument_3) | F ((photo & monument_3) & F (G (pathway_8))),False
4962,secure apple or venture_towards house,secure_apple | venture_towards_house,secure_apple | venture_towards_house,True
4963,repeatedly make_way_to house and at some time visit flag,GF make_way_to_house & F visit_flag,GF(make_way_to_house ) & F(visit_flag ),True
4964,"You must Eventually, both get_help and record the jaywalker on east_6th_street hold simultaneously.",F(get_help & record_jaywalker_east_6th_street),F(get_help & record_jaywalker_east_6th_street),True
4965,"if the sensor captures data or a train has been launched then eternally, both a table is brown and a car starts",G((sensor_captures_data | train_has_been_launched) -> G(car_starts & table_is_brown)),G((sensor_captures_data | train_has_been_launched) -> G(table_is_brown & car_starts)),True
4966,"eternally, both the brake is pressed and the bar is down after either a car starts or the bar is closing",G((bar_is_closing | car_starts) -> G(bar_is_down & brake_is_pressed)),G((car_starts | bar_is_closing) -> F(brake_is_pressed & bar_is_down)),False
4967,Ensure you do to intersection_4 before picking up cone_2,!p_cone_2 U intersection_4,!p_cone_2 U intersection_4,True
4968,Call for help holds at all times.,G get_help,G(get_help ),True
4969,whenever the semaphore is yellow then it is always the case that the bar has to be repaired or the escalator moves,G(semaphore_is_yellow -> G(bar_has_to_be_repaired | escalator_moves)),G(semaphore_is_yellow -> G(bar_has_to_be_repaired | escalator_moves)),True
4970,if both a constructor instantiate objects and the escalator speeds up then at no time both the constructor creates instances and the car enters,G((constructor_instantiate_objects & escalator_speeds_up) -> G!(car_enters & constructor_creates_instances)),G((constructor_instantiate_objects & escalator_speeds_up) -> G(!(constructor_creates_instances & car_enters))),True
4971,never drop orange or at any time track_towards tree,G!drop_orange | F track_towards_tree,G(!drop_orange) | G(track_towards_tree),False
4972,always both the house is built and the motorbike has stopped implies that under no circumstances the bar has to be repaired or the train has arrived,G((house_is_built & motorbike_has_stopped) -> G!(bar_has_to_be_repaired | train_has_arrived)),G((house_is_built & motorbike_has_stopped) -> G(!(bar_has_to_be_repaired | train_has_arrived))),True
4973,when possible go_by tree or don't let_go pear,!let_go_pear | F go_by_tree,G(possible -> (go_by_tree | !let_go_pear)),False
4974,Never enter house_4,G!house_4,G(!house_4 ),True
4975,never drop apple until whenever reach flag,G!drop_apple U F reach_flag,!drop_apple U reach_flag,False
4976,"This controller must avoid the nearest_unstable_beam should always hold, with at most a two-step grace period for recovery.",!G!(avoid_nearest_unstable_beam & X avoid_nearest_unstable_beam),G(avoid_nearest_unstable_beam | X avoid_nearest_unstable_beam | X X avoid_nearest_unstable_beam),False
